continent,date,iso_code,location,month,new_vaccinations,new_vaccinations_smoothed,people_fully_vaccinated,people_vaccinated,total_vaccinations
North America,2021-02-28 00:00:00,DMA,Dominica,2,0.0,675.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,OMN,Oman,2,0.0,1816.0,0.0,0.0,0.0
South America,2021-02-28 00:00:00,BRA,Brazil,2,111526.0,211824.0,1914940.0,6518628.0,8433568.0
Africa,2021-02-28 00:00:00,MUS,Mauritius,2,0.0,3242.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,SGP,Singapore,2,0.0,15004.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,CYP,Cyprus,2,0.0,3133.0,0.0,0.0,0.0
South America,2021-02-28 00:00:00,ECU,Ecuador,2,0.0,3012.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,LKA,Sri Lanka,2,24374.0,18226.0,0.0,466350.0,466350.0
Europe,2021-02-28 00:00:00,ROU,Romania,2,11136.0,21950.0,617111.0,915761.0,1532872.0
Europe,2021-02-28 00:00:00,DNK,Denmark,2,12386.0,17020.0,183420.0,426200.0,609620.0
South America,2021-02-28 00:00:00,URY,Uruguay,2,1.0,1.0,0.0,375.0,375.0
Oceania,2021-02-28 00:00:00,NZL,New Zealand,2,884.0,937.0,0.0,6719.0,6719.0
Asia,2021-02-28 00:00:00,MYS,Malaysia,2,0.0,2883.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,EGY,Egypt,2,0.0,2915.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,PAN,Panama,2,4647.0,10190.0,5856.0,113320.0,119176.0
Europe,2021-02-28 00:00:00,HUN,Hungary,2,9757.0,40354.0,251691.0,685247.0,936938.0
North America,2021-02-28 00:00:00,MSR,Montserrat,2,0.0,26.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,ALB,Albania,2,0.0,1054.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,BIH,Bosnia and Herzegovina,2,0.0,263.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,MDV,Maldives,2,5923.0,5200.0,0.0,111415.0,111415.0
Europe,2021-02-28 00:00:00,MNE,Montenegro,2,0.0,175.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,QAT,Qatar,2,0.0,11000.0,0.0,0.0,0.0
Oceania,2021-02-28 00:00:00,AUS,Australia,2,1894.0,4556.0,0.0,31894.0,31894.0
Asia,2021-02-28 00:00:00,THA,Thailand,2,0.0,160.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,MLT,Malta,2,1657.0,2172.0,28048.0,51576.0,79624.0
North America,2021-02-28 00:00:00,ATG,Antigua and Barbuda,2,0.0,895.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,KHM,Cambodia,2,0.0,5949.0,1478.0,68299.0,69777.0
Europe,2021-02-28 00:00:00,NOR,Norway,2,701.0,15066.0,168910.0,336963.0,505873.0
Asia,2021-02-28 00:00:00,AZE,Azerbaijan,2,0.0,9929.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,MAR,Morocco,2,0.0,168763.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,KNA,Saint Kitts and Nevis,2,0.0,314.0,0.0,0.0,0.0
Oceania,2021-02-28 00:00:00,PYF,French Polynesia,2,0.0,286.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,AIA,Anguilla,2,0.0,89.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,LCA,Saint Lucia,2,0.0,131.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,MKD,North Macedonia,2,0.0,189.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,AND,Andorra,2,0.0,72.0,0.0,0.0,0.0
South America,2021-02-28 00:00:00,PER,Peru,2,1012.0,16737.0,0.0,318700.0,318700.0
Europe,2021-02-28 00:00:00,GBR,United Kingdom,2,205584.0,391872.0,815816.0,20275451.0,21091267.0
Asia,2021-02-28 00:00:00,OWID_CYN,Northern Cyprus,2,0.0,1403.0,0.0,0.0,0.0
South America,2021-02-28 00:00:00,FLK,Falkland Islands,2,0.0,17.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,IRL,Ireland,2,3887.0,12259.0,141883.0,297899.0,439782.0
Europe,2021-02-28 00:00:00,GRC,Greece,2,0.0,29466.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,PAK,Pakistan,2,0.0,13196.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,KWT,Kuwait,2,0.0,8810.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,SHN,Saint Helena,2,0.0,75.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,ARE,United Arab Emirates,2,5372.0,66588.0,0.0,0.0,6020461.0
Europe,2021-02-28 00:00:00,FRO,Faeroe Islands,2,0.0,174.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,SWE,Sweden,2,0.0,21764.0,293916.0,552716.0,846632.0
North America,2021-02-28 00:00:00,BMU,Bermuda,2,0.0,648.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,BGD,Bangladesh,2,125752.0,130715.0,0.0,3110525.0,3110525.0
Europe,2021-02-28 00:00:00,LVA,Latvia,2,131.0,2402.0,17088.0,45971.0,63059.0
North America,2021-02-28 00:00:00,CYM,Cayman Islands,2,0.0,544.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,IMN,Isle of Man,2,621.0,566.0,7329.0,14123.0,21452.0
Asia,2021-02-28 00:00:00,PHL,Philippines,2,0.0,0.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,MMR,Myanmar,2,0.0,12222.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,BRB,Barbados,2,1866.0,3153.0,0.0,38615.0,38615.0
Europe,2021-02-28 00:00:00,BEL,Belgium,2,829.0,17748.0,334440.0,525877.0,859638.0
Asia,2021-02-28 00:00:00,ISR,Israel,2,95865.0,106466.0,3396343.0,4717632.0,8113975.0
Europe,2021-02-28 00:00:00,FRA,France,2,10076.0,120127.0,1599066.0,3073323.0,4672389.0
South America,2021-02-28 00:00:00,PRY,Paraguay,2,0.0,225.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,ITA,Italy,2,78240.0,114838.0,1424551.0,2973957.0,4398508.0
Europe,2021-02-28 00:00:00,HRV,Croatia,2,0.0,6886.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,BLZ,Belize,2,0.0,0.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,TCA,Turks and Caicos Islands,2,0.0,312.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,KOR,South Korea,2,855.0,7059.0,0.0,21177.0,21177.0
Europe,2021-02-28 00:00:00,BLR,Belarus,2,0.0,455.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,JPN,Japan,2,0.0,3009.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,SAU,Saudi Arabia,2,0.0,36008.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,FIN,Finland,2,9328.0,13684.0,81125.0,370874.0,451999.0
Asia,2021-02-28 00:00:00,AFG,Afghanistan,2,0.0,1367.0,0.0,8200.0,8200.0
Europe,2021-02-28 00:00:00,CZE,Czechia,2,2882.0,15262.0,243505.0,421786.0,665291.0
Africa,2021-02-28 00:00:00,ZWE,Zimbabwe,2,3138.0,2551.0,0.0,18843.0,18843.0
Europe,2021-02-28 00:00:00,SMR,San Marino,2,0.0,120.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,JOR,Jordan,2,0.0,11549.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,ZAF,South Africa,2,3224.0,7877.0,70527.0,70527.0,70527.0
North America,2021-02-28 00:00:00,GRL,Greenland,2,0.0,77.0,0.0,0.0,0.0
North America,2021-02-28 00:00:00,CAN,Canada,2,46624.0,55812.0,525025.0,1362034.0,1887059.0
Asia,2021-02-28 00:00:00,KAZ,Kazakhstan,2,0.0,2247.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,SEN,Senegal,2,1365.0,4503.0,0.0,27018.0,27018.0
Europe,2021-02-28 00:00:00,GIB,Gibraltar,2,0.0,911.0,13290.0,23518.0,36808.0
Asia,2021-02-28 00:00:00,LBN,Lebanon,2,5602.0,3895.0,0.0,0.0,40593.0
Europe,2021-02-28 00:00:00,EST,Estonia,2,310.0,3429.0,34057.0,78653.0,112710.0
Europe,2021-02-28 00:00:00,LIE,Liechtenstein,2,0.0,112.0,820.0,1781.0,2601.0
Asia,2021-02-28 00:00:00,BHR,Bahrain,2,0.0,7712.0,0.0,298171.0,0.0
South America,2021-02-28 00:00:00,BOL,Bolivia,2,0.0,491.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,RUS,Russia,2,0.0,88538.0,0.0,0.0,0.0
South America,2021-02-28 00:00:00,COL,Colombia,2,16536.0,12964.0,0.0,0.0,130578.0
North America,2021-02-28 00:00:00,USA,United States,2,2429823.0,1735053.0,24779920.0,49772180.0,75236003.0
Europe,2021-02-28 00:00:00,ESP,Spain,2,0.0,105588.0,1261848.0,2567617.0,3829465.0
Asia,2021-02-28 00:00:00,IND,India,2,58719.0,459442.0,2456191.0,11845075.0,14301266.0
North America,2021-02-28 00:00:00,TTO,Trinidad and Tobago,2,0.0,101.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,NLD,Netherlands,2,0.0,49394.0,275142.0,1113555.0,1388697.0
Asia,2021-02-28 00:00:00,IRN,Iran,2,0.0,3806.0,0.0,0.0,0.0
Africa,2021-02-28 00:00:00,RWA,Rwanda,2,0.0,4170.0,0.0,0.0,0.0
Asia,2021-02-28 00:00:00,IDN,Indonesia,2,91628.0,99865.0,998439.0,1691724.0,2690163.0
North America,2021-02-28 00:00:00,GRD,Grenada,2,0.0,397.0,0.0,0.0,0.0
Europe,2021-02-28 00:00:00,BGR,Bulgaria,2,2685.0,13299.0,37379.0,175066.0,212445.0
Europe,2021-02-28 00:00:00,SRB,Serbia,2,3627.0,29426.0,511999.0,924683.0,1436682.0
Europe,2021-02-28 00:00:00,CHE,Switzerland,2,3252.0,19241.0,263261.0,549601.0,812862.0
