continent,date,iso_code,location,month,new_vaccinations,new_vaccinations_smoothed,people_fully_vaccinated,people_vaccinated,total_vaccinations
North America,2021-05-31 00:00:00,TTO,Trinidad and Tobago,5,1378.0,3907.0,1179.0,94671.0,95850.0
Europe,2021-05-31 00:00:00,FIN,Finland,5,0.0,32921.0,486433.0,2456153.0,2942586.0
Europe,2021-05-31 00:00:00,BGR,Bulgaria,5,12674.0,14295.0,560385.0,805538.0,1365923.0
Africa,2021-05-31 00:00:00,ZAF,South Africa,5,6612.0,45551.0,0.0,0.0,970488.0
Africa,2021-05-31 00:00:00,CAF,Central African Republic,5,0.0,934.0,717.0,17691.0,18408.0
Asia,2021-05-31 00:00:00,KOR,South Korea,5,415600.0,321055.0,2171336.0,5791503.0,7962839.0
Africa,2021-05-31 00:00:00,TGO,Togo,5,0.0,3453.0,41154.0,270784.0,311938.0
Africa,2021-05-31 00:00:00,SSD,South Sudan,5,0.0,253.0,0.0,9744.0,9744.0
Europe,2021-05-31 00:00:00,EST,Estonia,5,3714.0,8637.0,233689.0,472988.0,706677.0
North America,2021-05-31 00:00:00,SLV,El Salvador,5,0.0,33227.0,784880.0,1140890.0,1925770.0
Asia,2021-05-31 00:00:00,LKA,Sri Lanka,5,83752.0,26260.0,348224.0,1608518.0,1956742.0
Asia,2021-05-31 00:00:00,CHN,China,5,22296000.0,19173571.0,0.0,0.0,661468000.0
Africa,2021-05-31 00:00:00,COD,Democratic Republic of Congo,5,0.0,713.0,0.0,23197.0,23197.0
Europe,2021-05-31 00:00:00,CZE,Czechia,5,89713.0,80873.0,1488267.0,3866278.0,5314572.0
Asia,2021-05-31 00:00:00,TWN,Taiwan,5,43437.0,21424.0,0.0,0.0,461647.0
North America,2021-05-31 00:00:00,CUW,Curacao,5,1519.0,1315.0,68805.0,84974.0,153779.0
Africa,2021-05-31 00:00:00,ETH,Ethiopia,5,8733.0,18470.0,0.0,1813739.0,1813739.0
Asia,2021-05-31 00:00:00,QAT,Qatar,5,30608.0,30836.0,1083322.0,1461871.0,2545193.0
Africa,2021-05-31 00:00:00,SLE,Sierra Leone,5,0.0,643.0,10880.0,68882.0,79762.0
Europe,2021-05-31 00:00:00,ALB,Albania,5,4257.0,7332.0,290333.0,486128.0,776461.0
Africa,2021-05-31 00:00:00,MDG,Madagascar,5,0.0,2769.0,0.0,36640.0,36640.0
Asia,2021-05-31 00:00:00,MAC,Macao,5,0.0,3145.0,65119.0,108989.0,173404.0
Europe,2021-05-31 00:00:00,LUX,Luxembourg,5,0.0,3389.0,117557.0,228017.0,345574.0
Europe,2021-05-31 00:00:00,LTU,Lithuania,5,17140.0,20727.0,604019.0,1016569.0,1620588.0
Asia,2021-05-31 00:00:00,ARE,United Arab Emirates,5,59131.0,82836.0,0.0,0.0,12870553.0
Africa,2021-05-31 00:00:00,LBR,Liberia,5,0.0,360.0,0.0,56144.0,56144.0
Europe,2021-05-31 00:00:00,RUS,Russia,5,52085.0,242759.0,11925267.0,16576370.0,28501637.0
Asia,2021-05-31 00:00:00,LBN,Lebanon,5,22263.0,13751.0,252790.0,521645.0,774435.0
Europe,2021-05-31 00:00:00,LVA,Latvia,5,8989.0,15111.0,265106.0,495466.0,742687.0
Asia,2021-05-31 00:00:00,LAO,Laos,5,0.0,18498.0,227317.0,638377.0,865694.0
Europe,2021-05-31 00:00:00,BEL,Belgium,5,74838.0,89312.0,2140527.0,4666836.0,6732836.0
Africa,2021-05-31 00:00:00,KEN,Kenya,5,0.0,2168.0,203.0,969489.0,969692.0
Asia,2021-05-31 00:00:00,HKG,Hong Kong,5,36372.0,32194.0,1020972.0,1379433.0,2400405.0
Europe,2021-05-31 00:00:00,UKR,Ukraine,5,13937.0,13332.0,129482.0,1032036.0,1161518.0
Asia,2021-05-31 00:00:00,JPN,Japan,5,866977.0,534806.0,3436538.0,9774029.0,13210567.0
Europe,2021-05-31 00:00:00,ITA,Italy,5,458769.0,499424.0,12077591.0,23507789.0,34951354.0
Africa,2021-05-31 00:00:00,AGO,Angola,5,0.0,12888.0,230181.0,679034.0,909215.0
Africa,2021-05-31 00:00:00,STP,Sao Tome and Principe,5,0.0,702.0,6514.0,12374.0,18888.0
South America,2021-05-31 00:00:00,BOL,Bolivia,5,46340.0,38038.0,350094.0,1331789.0,1681883.0
Asia,2021-05-31 00:00:00,SAU,Saudi Arabia,5,164529.0,170690.0,0.0,0.0,14208292.0
Asia,2021-05-31 00:00:00,IDN,Indonesia,5,156318.0,317041.0,10631835.0,16413672.0,27045507.0
South America,2021-05-31 00:00:00,BRA,Brazil,5,394684.0,756893.0,22106516.0,45376214.0,67482730.0
Africa,2021-05-31 00:00:00,SEN,Senegal,5,0.0,1613.0,69840.0,452735.0,522575.0
Asia,2021-05-31 00:00:00,IND,India,5,1784772.0,2326312.0,43258810.0,167191085.0,210449895.0
Europe,2021-05-31 00:00:00,HUN,Hungary,5,73638.0,104687.0,3655647.0,5176630.0,8832277.0
Asia,2021-05-31 00:00:00,TUR,Turkey,5,210582.0,144330.0,12542712.0,16628831.0,29171543.0
Asia,2021-05-31 00:00:00,KAZ,Kazakhstan,5,0.0,36483.0,1055920.0,2114112.0,3170032.0
Africa,2021-05-31 00:00:00,ZWE,Zimbabwe,5,8105.0,15022.0,344400.0,675678.0,1020078.0
